experiment_id,run_id,sample_ts,elapsed_s,pi_online,pc_online,pi_cpu_pct,pi_ram_used_mb,pi_ram_pct,pi_temperature_c,pi_throttled,pi_undervoltage,pi_power_w,passive_b_actual_fps,passive_s_state,queue_depth,network_connected,ping_latency_ms,packet_loss_pct,pc_cpu_pct,pc_ram_used_mb,process_restart_count,data_loss_observed,notes,source_row
exp_v2_improved,run_008,2026-09-05T13:27:00.000,19620,True,True,45.3,1542,37.6,72.2,False,False,3.4,15.6,idle,0,True,8.3,0,16.7,2551,0,False,,629
exp_v2_improved,run_008,2026-09-05T13:28:00.000,19680,True,True,39.1,1546,37.7,73.7,False,False,3.34,16,listening,0,True,2.8,0,13.2,2551,0,False,,630
exp_v2_improved,run_008,2026-09-05T13:29:00.000,19740,True,True,47.4,1552,37.9,73.1,False,False,3.62,15.6,idle,0,True,6.1,0,12.1,2544,0,False,,631
exp_v2_improved,run_008,2026-09-05T13:30:00.000,19800,True,True,34.3,1549,37.8,73.2,False,False,3.31,15.6,listening,0,True,6.9,0,18.5,2555,0,False,,632
exp_v2_improved,run_008,2026-09-05T13:31:00.000,19860,True,True,40.4,1556,38,73,False,False,3.5,15.1,listening,0,True,6.6,0,22.8,2547,0,False,,633
exp_v2_improved,run_008,2026-09-05T13:32:00.000,19920,True,True,41.4,1540,37.6,74.8,False,False,3.45,15.6,listening,0,True,10.4,0,18,2552,0,False,,634
exp_v2_improved,run_008,2026-09-05T13:33:00.000,19980,True,True,41.6,1550,37.8,72.6,False,False,3.5,15.9,listening,0,True,4.6,0,19.5,2549,0,False,,635
exp_v2_improved,run_008,2026-09-05T13:34:00.000,20040,True,True,39.6,1549,37.8,76.2,False,False,3.42,15.6,listening,0,True,7.1,0,15.9,2548,0,False,,636
exp_v2_improved,run_008,2026-09-05T13:35:00.000,20100,True,True,44.6,1550,37.8,71,False,False,3.57,15.5,listening,0,True,2,0,9.8,2548,0,False,,637
exp_v2_improved,run_008,2026-09-05T13:36:00.000,20160,True,True,33.4,1538,37.6,73.9,False,False,3.6,15.8,idle,0,True,10.2,0,19.6,2554,0,False,,638
exp_v2_improved,run_008,2026-09-05T13:37:00.000,20220,True,True,41.4,1545,37.7,71.4,False,False,3.52,15.6,idle,0,True,3.2,0,20.8,2546,0,False,,639
exp_v2_improved,run_008,2026-09-05T13:38:00.000,20280,True,True,47.3,1543,37.7,72.2,False,False,3.44,15.8,idle,0,True,14.6,0,14.1,2553,0,False,,640
exp_v2_improved,run_008,2026-09-05T13:39:00.000,20340,True,True,49.1,1548,37.8,73.2,False,False,3.58,15.9,idle,1,True,3.9,0,12.2,2555,0,False,,641
exp_v2_improved,run_008,2026-09-05T13:40:00.000,20400,True,True,38.7,1559,38.1,74.7,False,False,3.4,15.5,idle,1,True,7.2,0,10.1,2551,0,False,,642
exp_v2_improved,run_008,2026-09-05T13:41:00.000,20460,True,True,52.1,1561,38.1,75.6,False,False,3.65,15.7,idle,0,True,81.6,0,22.7,2552,0,False,,643
exp_v2_improved,run_008,2026-09-05T13:42:00.000,20520,True,True,35.7,1557,38,75,False,False,3.56,15.7,idle,0,True,7.5,0,18.8,2554,0,False,,644
exp_v2_improved,run_008,2026-09-05T13:43:00.000,20580,True,True,49,1553,37.9,77.1,False,False,3.58,15.9,idle,0,True,2,0,21.7,2554,0,False,,645
exp_v2_improved,run_008,2026-09-05T13:44:00.000,20640,True,True,31.2,1549,37.8,72.7,False,False,3.4,15.8,idle,0,True,3.9,0,13,2552,0,False,,646
exp_v2_improved,run_008,2026-09-05T13:45:00.000,20700,True,True,38.8,1555,38,74,False,False,3.57,15.1,idle,0,True,13.4,0,15.3,2553,0,False,,647
exp_v2_improved,run_008,2026-09-05T13:46:00.000,20760,True,True,42.7,1547,37.8,75.5,False,False,3.57,15.5,idle,0,True,6.2,0,9.4,2553,0,False,,648
exp_v2_improved,run_008,2026-09-05T13:47:00.000,20820,True,True,42.1,1552,37.9,71.8,False,False,3.6,15.6,idle,0,True,3.2,0,7.1,2554,0,False,,649
exp_v2_improved,run_008,2026-09-05T13:48:00.000,20880,True,True,42.5,1561,38.1,71.6,False,False,3.46,15.6,listening,1,True,7.5,0,17.2,2553,0,False,,650
exp_v2_improved,run_008,2026-09-05T13:49:00.000,20940,True,True,46.4,1550,37.9,73.4,False,False,3.52,15.8,idle,0,True,7.1,0,19.5,2552,0,False,,651
exp_v2_improved,run_008,2026-09-05T13:50:00.000,21000,True,True,44.1,1560,38.1,75.9,False,False,3.29,15.8,idle,0,True,9.6,0,13,2556,0,False,,652
exp_v2_improved,run_008,2026-09-05T13:51:00.000,21060,True,True,44.4,1562,38.1,77.3,False,False,3.53,16,idle,0,True,9.4,0,18.3,2556,0,False,,653
exp_v2_improved,run_008,2026-09-05T13:52:00.000,21120,True,True,39.7,1569,38.3,74.3,False,False,3.4,15.4,listening,0,True,5.4,0,14.3,2555,0,False,,654
exp_v2_improved,run_008,2026-09-05T13:53:00.000,21180,True,True,34.9,1556,38,71.4,False,False,3.38,15.7,idle,0,True,33.1,0,14.5,2555,0,False,,655
exp_v2_improved,run_008,2026-09-05T13:54:00.000,21240,True,True,41.9,1558,38,75.6,False,False,3.5,15.6,listening,0,True,11.8,0,17.6,2554,0,False,,656
exp_v2_improved,run_008,2026-09-05T13:55:00.000,21300,True,True,48,1562,38.1,76,False,False,3.66,15.3,listening,0,True,8.7,0,20.6,2551,0,False,,657
exp_v2_improved,run_008,2026-09-05T13:56:00.000,21360,True,True,42.6,1553,37.9,72,False,False,3.38,15.3,idle,0,True,12,0,12.4,2565,0,False,,658
exp_v2_improved,run_008,2026-09-05T13:57:00.000,21420,True,True,61.3,1555,38,73.2,False,False,3.49,15.6,listening,0,True,4.7,0,13,2555,0,False,,659
exp_v2_improved,run_008,2026-09-05T13:58:00.000,21480,True,True,45.8,1568,38.3,74,False,False,3.52,15.6,listening,0,True,2.4,0,10.8,2560,0,False,,660
exp_v2_improved,run_008,2026-09-05T13:59:00.000,21540,True,True,38.1,1571,38.4,76.4,False,False,3.37,16,listening,0,True,3.2,0,14.1,2554,0,False,,661
exp_v2_improved,run_008,2026-09-05T14:00:00.000,21600,True,True,41.1,1559,38.1,75,False,False,3.45,16,idle,0,True,8.1,0,14.3,2563,0,False,,662
exp_v2_improved,run_008,2026-09-05T14:01:00.000,21660,True,True,46.1,1566,38.2,78.5,False,False,3.65,15.9,idle,1,True,145.7,0,22,2552,0,True,1 sample gap detected around hour 6 (thermal-induced I/O retry).,663
exp_v2_improved,run_008,2026-09-05T14:02:00.000,21720,True,True,39.3,1570,38.3,76.9,False,False,3.37,15.7,idle,0,True,9.4,0,18.7,2558,0,False,,664
exp_v2_improved,run_008,2026-09-05T14:03:00.000,21780,True,True,40,1563,38.2,73,False,False,3.63,15.6,idle,0,True,5.3,0,11.4,2562,0,False,,665
exp_v2_improved,run_008,2026-09-05T14:04:00.000,21840,True,True,40.3,1558,38,77.3,False,False,3.48,15.7,listening,0,True,9,0,13,2560,0,False,,666
exp_v2_improved,run_008,2026-09-05T14:05:00.000,21900,True,True,35.3,1560,38.1,74.7,False,False,3.52,15.9,listening,0,True,9.9,0,10.4,2558,0,False,,667
exp_v2_improved,run_008,2026-09-05T14:06:00.000,21960,True,True,35.6,1567,38.2,74.1,False,False,3.33,15.6,idle,0,True,3,0,23.3,2556,0,False,,668
exp_v2_improved,run_008,2026-09-05T14:07:00.000,22020,True,True,46.1,1568,38.3,73,False,False,3.47,15.6,idle,0,True,10.8,0,12.8,2554,0,False,,669
exp_v2_improved,run_008,2026-09-05T14:08:00.000,22080,True,True,44.1,1565,38.2,76.2,False,False,3.59,15.7,listening,0,True,8.8,0,18.5,2565,0,False,,670
exp_v2_improved,run_008,2026-09-05T14:09:00.000,22140,True,True,42.1,1564,38.2,77.1,False,False,3.58,15.5,listening,0,True,9.3,0,13.5,2563,0,False,,671
exp_v2_improved,run_008,2026-09-05T14:10:00.000,22200,True,True,40.4,1574,38.4,73.4,False,False,3.43,15.8,idle,0,True,6.9,0,20.7,2561,0,False,,672
exp_v2_improved,run_008,2026-09-05T14:11:00.000,22260,True,True,40.4,1567,38.3,74.7,False,False,3.5,15.6,listening,0,True,8.3,0,18.1,2561,0,False,,673
exp_v2_improved,run_008,2026-09-05T14:12:00.000,22320,True,True,37.2,1571,38.4,75.9,False,False,3.4,15.8,listening,0,True,148.1,0,15,2563,0,False,,674
exp_v2_improved,run_008,2026-09-05T14:13:00.000,22380,True,True,34.7,1571,38.4,76.7,False,False,3.27,16,listening,0,True,2,0,16.4,2562,0,False,,675
exp_v2_improved,run_008,2026-09-05T14:14:00.000,22440,True,True,49.4,1564,38.2,72.9,False,False,3.53,15.6,idle,0,True,7.2,0,11.3,2565,0,False,,676
exp_v2_improved,run_008,2026-09-05T14:15:00.000,22500,True,True,42.1,1567,38.2,74.9,False,False,3.61,15.8,idle,0,True,7.3,0,17.4,2564,0,False,,677
exp_v2_improved,run_008,2026-09-05T14:16:00.000,22560,True,True,31.4,1569,38.3,73,False,False,3.49,16,idle,1,True,141.4,0,16.6,2561,0,False,,678
exp_v2_improved,run_008,2026-09-05T14:17:00.000,22620,True,True,34,1568,38.3,74.5,False,False,3.41,15.7,idle,0,True,2.2,0,5.7,2558,0,False,,679
exp_v2_improved,run_008,2026-09-05T14:18:00.000,22680,True,True,37.3,1565,38.2,75.3,False,False,3.46,15.6,listening,0,True,11.5,0,15.9,2564,0,False,,680
exp_v2_improved,run_008,2026-09-05T14:19:00.000,22740,True,True,44.3,1580,38.6,75.3,False,False,3.63,15.8,listening,0,True,11.7,0,11.9,2567,0,False,,681
exp_v2_improved,run_008,2026-09-05T14:20:00.000,22800,True,True,36.5,1569,38.3,74.7,False,False,3.56,15.9,idle,0,True,4.2,0,14.7,2564,0,False,,682
exp_v2_improved,run_008,2026-09-05T14:21:00.000,22860,True,True,27.6,1572,38.4,75.6,False,False,3.32,15.6,idle,0,True,7.4,0,16,2561,0,False,,683
exp_v2_improved,run_008,2026-09-05T14:22:00.000,22920,True,True,41.4,1553,37.9,74,False,False,3.48,15.6,listening,0,True,8.3,0,20.4,2564,0,False,,684
exp_v2_improved,run_008,2026-09-05T14:23:00.000,22980,True,True,39.9,1575,38.5,75.1,False,False,3.67,15.5,idle,0,True,3.8,0,14.2,2574,0,False,,685
exp_v2_improved,run_008,2026-09-05T14:24:00.000,23040,True,True,47.6,1583,38.6,79.1,False,False,3.54,16,idle,0,True,83.6,0,14.6,2565,0,False,,686
exp_v2_improved,run_008,2026-09-05T14:25:00.000,23100,True,True,65.3,1570,38.3,77,False,False,3.75,15.3,idle,0,True,3.8,0,15.6,2563,0,False,,687
exp_v2_improved,run_008,2026-09-05T14:26:00.000,23160,False,True,0,1575,38.5,71.2,False,False,1.2,0,idle,1,True,4,0,18.2,2559,1,False,Watchdog-initiated Pi service restart (firmware self-test); queue recovered from WAL.,688
exp_v2_improved,run_008,2026-09-05T14:27:00.000,23220,True,True,60.9,1565,38.2,75.7,False,False,3.57,15.4,idle,0,True,6.6,0,15,2561,1,False,,689
exp_v2_improved,run_008,2026-09-05T14:28:00.000,23280,True,True,63.3,1574,38.4,76.2,False,False,3.59,15.9,idle,0,True,7.8,0,40.4,2561,1,False,,690
exp_v2_improved,run_008,2026-09-05T14:29:00.000,23340,True,True,62.4,1566,38.2,75.4,False,False,3.57,15.5,idle,0,True,11,0,38.1,2564,1,False,,691
exp_v2_improved,run_008,2026-09-05T14:30:00.000,23400,True,True,41.8,1580,38.6,77.3,False,False,3.6,15.7,idle,0,True,4.5,0,19.6,2573,1,False,,692
exp_v2_improved,run_008,2026-09-05T14:31:00.000,23460,True,True,46.7,1582,38.6,75.9,False,False,3.61,15.9,idle,0,True,7.2,0,21,2567,1,False,,693
exp_v2_improved,run_008,2026-09-05T14:32:00.000,23520,True,True,37,1573,38.4,73.1,False,False,3.64,15.4,idle,0,True,7.4,0,18.8,2572,1,False,,694
exp_v2_improved,run_008,2026-09-05T14:33:00.000,23580,True,True,41.7,1574,38.4,73.7,False,False,3.51,15.7,idle,0,True,2,0,10,2561,1,False,,695
exp_v2_improved,run_008,2026-09-05T14:34:00.000,23640,True,True,38,1577,38.5,77.4,False,False,3.39,15.5,idle,0,True,6.7,0,15.6,2566,1,False,,696
exp_v2_improved,run_008,2026-09-05T14:35:00.000,23700,True,True,45.9,1577,38.5,76,False,False,3.37,15.6,listening,0,True,8.9,0,21.9,2571,1,False,,697
exp_v2_improved,run_008,2026-09-05T14:36:00.000,23760,True,True,47.1,1582,38.6,75.3,False,False,3.54,16,idle,0,True,7.2,0,12.1,2564,1,False,,698
exp_v2_improved,run_008,2026-09-05T14:37:00.000,23820,True,True,45.8,1579,38.5,75.9,False,False,3.67,15.6,idle,0,True,5.1,0,20.5,2574,1,False,,699
exp_v2_improved,run_008,2026-09-05T14:38:00.000,23880,True,True,42.2,1580,38.6,74.1,False,False,3.5,15.6,idle,0,True,5.8,0,18,2572,1,False,,700
exp_v2_improved,run_008,2026-09-05T14:39:00.000,23940,True,True,40.5,1585,38.7,73.6,False,False,3.53,15.6,listening,0,True,4.7,0,14.1,2574,1,False,,701
exp_v2_improved,run_008,2026-09-05T14:40:00.000,24000,True,True,35.4,1582,38.6,76.1,False,False,3.41,15.6,idle,0,True,8.9,0,16,2570,1,False,,702
exp_v2_improved,run_008,2026-09-05T14:41:00.000,24060,True,True,43.6,1580,38.6,75.7,False,False,3.47,15.8,listening,0,True,40,0,15.6,2563,1,False,,703
exp_v2_improved,run_008,2026-09-05T14:42:00.000,24120,True,True,38,1577,38.5,77.3,False,False,3.52,16,idle,0,True,4.8,0,20.6,2570,1,False,,704
exp_v2_improved,run_008,2026-09-05T14:43:00.000,24180,True,True,43.6,1583,38.6,74.5,False,False,3.49,15.8,idle,0,True,6.2,0,12,2569,1,False,,705
exp_v2_improved,run_008,2026-09-05T14:44:00.000,24240,True,True,37.9,1585,38.7,75.2,False,False,3.38,15.8,idle,0,True,2,0,16,2569,1,False,,706
exp_v2_improved,run_008,2026-09-05T14:45:00.000,24300,True,True,40.4,1587,38.7,78,False,False,3.76,15.9,idle,0,True,10.3,0,19.4,2572,1,False,,707
exp_v2_improved,run_008,2026-09-05T14:46:00.000,24360,True,True,26.9,1576,38.5,77.6,False,False,3.37,15.8,listening,0,True,7.5,0,18.7,2568,1,False,,708
exp_v2_improved,run_008,2026-09-05T14:47:00.000,24420,True,True,34.9,1586,38.7,79,False,False,3.54,15.8,listening,0,True,6.9,0,15.4,2563,1,False,,709
exp_v2_improved,run_008,2026-09-05T14:48:00.000,24480,True,True,32.1,1581,38.6,75.3,True,False,3.39,13.6,idle,0,True,11.8,0,19.5,2564,1,False,thermal throttle observed,710
exp_v2_improved,run_008,2026-09-05T14:49:00.000,24540,True,True,48.2,1579,38.6,77,False,False,3.59,15.8,listening,0,True,6.7,0,14.7,2571,1,False,,711
exp_v2_improved,run_008,2026-09-05T14:50:00.000,24600,True,True,50,1601,39.1,79.4,False,False,3.47,16,listening,0,True,12.1,0,13.8,2574,1,False,,712
exp_v2_improved,run_008,2026-09-05T14:51:00.000,24660,True,True,42.9,1578,38.5,78.8,False,False,3.49,15.8,idle,0,True,13.9,0,19.5,2576,1,False,,713
exp_v2_improved,run_008,2026-09-05T14:52:00.000,24720,True,True,36.1,1587,38.8,78.5,False,False,3.49,15.6,listening,0,True,9,0,12.3,2568,1,False,,714
exp_v2_improved,run_008,2026-09-05T14:53:00.000,24780,True,True,42.6,1586,38.7,76.3,False,False,3.3,16,listening,0,True,7.2,0,15.8,2571,1,False,,715
exp_v2_improved,run_008,2026-09-05T14:54:00.000,24840,True,True,35.1,1580,38.6,77.8,False,False,3.58,15.3,idle,1,True,12.1,0,18.7,2570,1,False,,716
exp_v2_improved,run_008,2026-09-05T14:55:00.000,24900,True,True,43.1,1588,38.8,73.9,False,False,3.55,15.3,idle,0,True,5.8,0,14.9,2576,1,False,,717
exp_v2_improved,run_008,2026-09-05T14:56:00.000,24960,True,True,47.5,1587,38.7,78.4,False,True,3.47,15.2,listening,0,True,8,0,19.4,2578,1,False,undervoltage warning,718
exp_v2_improved,run_008,2026-09-05T14:57:00.000,25020,True,True,45.2,1582,38.6,73.6,False,False,3.51,15.7,listening,0,True,2.2,0,14.3,2581,1,False,,719
exp_v2_improved,run_008,2026-09-05T14:58:00.000,25080,True,True,35.5,1591,38.9,78.3,False,False,3.47,15.9,idle,0,True,10.9,0,16.6,2576,1,False,,720
exp_v2_improved,run_008,2026-09-05T14:59:00.000,25140,True,True,35.7,1581,38.6,76.7,False,False,3.49,16,idle,0,True,2,0,15.8,2570,1,False,,721
exp_v2_improved,run_008,2026-09-05T15:00:00.000,25200,True,True,37.5,1590,38.8,77.6,False,False,3.57,16,idle,0,True,10.4,0,14.5,2576,1,False,,722
exp_v2_improved,run_008,2026-09-05T15:01:00.000,25260,True,True,51.3,1589,38.8,76.8,False,False,3.51,16,idle,0,True,4.1,0,19.3,2581,1,False,,723
exp_v2_improved,run_008,2026-09-05T15:02:00.000,25320,True,True,42.5,1588,38.8,74,False,False,3.48,16,idle,0,True,8.1,0,13.9,2572,1,False,,724
exp_v2_improved,run_008,2026-09-05T15:03:00.000,25380,True,True,44.3,1589,38.8,76.6,False,False,3.4,16,idle,0,True,9.4,0,13.6,2583,1,False,,725
exp_v2_improved,run_008,2026-09-05T15:04:00.000,25440,True,True,41.4,1595,38.9,76.5,False,False,3.45,15.7,idle,0,True,5.4,0,14.4,2579,1,False,,726
exp_v2_improved,run_008,2026-09-05T15:05:00.000,25500,True,True,36.2,1597,39,76.4,False,False,3.54,15.7,idle,0,True,3.1,0,13.2,2574,1,False,,727
exp_v2_improved,run_008,2026-09-05T15:06:00.000,25560,True,True,33.5,1592,38.9,77.4,False,False,3.57,16,idle,0,True,12.1,0,17.4,2575,1,False,,728
exp_v2_improved,run_008,2026-09-05T15:07:00.000,25620,True,True,38.3,1589,38.8,76.3,False,False,3.3,16,idle,0,True,9.6,0,14.9,2574,1,False,,729
exp_v2_improved,run_008,2026-09-05T15:08:00.000,25680,True,True,44.2,1595,39,78.9,False,False,3.39,15.6,idle,1,True,5,0,16.7,2583,1,False,,730
exp_v2_improved,run_008,2026-09-05T15:09:00.000,25740,True,True,40.3,1616,39.4,74.8,False,False,3.51,16,listening,0,True,3.8,0,23.6,2585,1,False,,731
exp_v2_improved,run_008,2026-09-05T15:10:00.000,25800,True,True,42.5,1603,39.1,74.7,False,False,3.4,15.5,idle,0,True,4.4,0,15.9,2575,1,False,,732
exp_v2_improved,run_008,2026-09-05T15:11:00.000,25860,True,True,44.9,1594,38.9,76.3,False,False,3.46,15.2,idle,0,True,8.7,0,16.7,2576,1,False,,733
exp_v2_improved,run_008,2026-09-05T15:12:00.000,25920,True,True,39.8,1588,38.8,78.6,False,False,3.61,15.7,listening,0,True,2,0,19.1,2570,1,False,,734
exp_v2_improved,run_008,2026-09-05T15:13:00.000,25980,True,True,40.3,1602,39.1,79,False,False,3.56,15.8,idle,0,True,12.6,0,16.3,2581,1,False,,735
exp_v2_improved,run_008,2026-09-05T15:14:00.000,26040,True,True,43.6,1602,39.1,76.5,False,False,3.45,15.8,idle,0,True,7.6,0,14.2,2584,1,False,,736
exp_v2_improved,run_008,2026-09-05T15:15:00.000,26100,True,True,45.3,1602,39.1,77.2,False,False,3.32,15.6,idle,0,True,8.9,0,16.9,2587,1,False,,737
exp_v2_improved,run_008,2026-09-05T15:16:00.000,26160,True,True,44,1611,39.3,77.9,False,False,3.47,15.4,idle,0,True,7.3,0,12.3,2584,1,False,,738
exp_v2_improved,run_008,2026-09-05T15:17:00.000,26220,True,True,46,1596,39,78.1,False,False,3.44,15.9,idle,0,True,6,0,14.2,2575,1,False,,739
exp_v2_improved,run_008,2026-09-05T15:18:00.000,26280,True,True,40,1598,39,80.4,False,False,3.49,15.7,idle,0,True,9.7,0,18,2578,1,False,,740
exp_v2_improved,run_008,2026-09-05T15:19:00.000,26340,True,True,35.8,1603,39.1,78,False,False,3.48,15.3,listening,0,True,7.7,0,16.7,2581,1,False,,741
exp_v2_improved,run_008,2026-09-05T15:20:00.000,26400,True,True,37.7,1597,39,78.9,False,False,3.56,15.6,idle,0,True,9.1,0,10,2578,1,False,,742
exp_v2_improved,run_008,2026-09-05T15:21:00.000,26460,True,True,43.6,1601,39.1,75.1,False,False,3.43,15.8,idle,0,True,8.7,0,21.1,2580,1,False,,743
exp_v2_improved,run_008,2026-09-05T15:22:00.000,26520,True,True,40.9,1604,39.2,76.9,False,False,3.36,15.8,listening,0,True,5.4,0,15.8,2586,1,False,,744
exp_v2_improved,run_008,2026-09-05T15:23:00.000,26580,True,True,37.7,1609,39.3,77,False,False,3.5,15.3,listening,1,True,99,0,17.4,2578,1,False,,745
exp_v2_improved,run_008,2026-09-05T15:24:00.000,26640,True,True,40.7,1604,39.2,76.4,False,False,3.41,15.6,idle,0,True,5.4,0,9.6,2583,1,False,,746
exp_v2_improved,run_008,2026-09-05T15:25:00.000,26700,True,True,35.4,1606,39.2,80.3,False,False,3.36,16,idle,0,True,9.8,0,13.6,2581,1,False,,747
exp_v2_improved,run_008,2026-09-05T15:26:00.000,26760,True,True,35,1606,39.2,78.8,False,False,3.24,16,idle,0,True,12.9,0,9.3,2585,1,False,,748
exp_v2_improved,run_008,2026-09-05T15:27:00.000,26820,True,True,37.5,1596,39,78.4,False,False,3.45,15.6,idle,0,True,3.5,0,14.7,2590,1,False,,749
exp_v2_improved,run_008,2026-09-05T15:28:00.000,26880,True,True,63.9,1608,39.3,76.4,False,False,3.62,15.7,idle,0,True,4.6,0,20.5,2581,1,False,,750
exp_v2_improved,run_008,2026-09-05T15:29:00.000,26940,True,True,61.8,1603,39.1,78.4,False,False,3.62,15.2,idle,0,True,5.7,0,15.6,2584,1,False,,751
exp_v2_improved,run_008,2026-09-05T15:30:00.000,27000,True,True,60.2,1612,39.4,78.3,False,False,3.69,15.6,idle,0,True,6.4,0,36,2578,1,False,,752
exp_v2_improved,run_008,2026-09-05T15:31:00.000,27060,True,True,44.2,1611,39.3,79.7,False,False,3.47,15.7,idle,0,True,13.8,0,11.6,2578,1,False,,753
exp_v2_improved,run_008,2026-09-05T15:32:00.000,27120,True,True,41.4,1607,39.2,75.6,False,False,3.64,16,listening,0,True,7.3,0,17.5,2587,1,False,,754
exp_v2_improved,run_008,2026-09-05T15:33:00.000,27180,True,True,42.5,1605,39.2,79.6,False,False,3.65,15.7,idle,0,True,9.4,0,16.4,2588,1,False,,755
exp_v2_improved,run_008,2026-09-05T15:34:00.000,27240,True,True,43.9,1604,39.2,80.2,False,False,3.54,16,listening,0,True,9.3,0,16.6,2581,1,False,,756
exp_v2_improved,run_008,2026-09-05T15:35:00.000,27300,True,True,20,1608,39.2,78.1,True,False,3.37,13.4,listening,0,True,5.2,0,19.9,2585,1,False,thermal throttle observed,757
exp_v2_improved,run_008,2026-09-05T15:36:00.000,27360,True,True,43.1,1617,39.5,78.2,False,False,3.49,15.7,idle,0,True,8.7,0,21.6,2588,1,False,,758
exp_v2_improved,run_008,2026-09-05T15:37:00.000,27420,True,True,28.9,1604,39.2,80.5,True,False,3.36,13.5,idle,0,True,131.8,0,17.8,2583,1,False,thermal throttle observed,759
exp_v2_improved,run_008,2026-09-05T15:38:00.000,27480,True,True,37.6,1607,39.2,75.3,False,False,3.63,16,idle,0,True,6.5,0,14.7,2594,1,False,,760
exp_v2_improved,run_008,2026-09-05T15:39:00.000,27540,True,True,46.8,1609,39.3,79.9,False,False,3.67,15.3,idle,0,True,10.3,0,10,2593,1,False,,761
exp_v2_improved,run_008,2026-09-05T15:40:00.000,27600,True,True,36.7,1612,39.4,76.8,False,False,3.5,15.7,idle,0,True,11.7,0,9.2,2590,1,False,,762
exp_v2_improved,run_008,2026-09-05T15:41:00.000,27660,True,True,43.3,1605,39.2,76.8,False,False,3.59,16,idle,0,True,5.3,0,19.4,2587,1,False,,763
exp_v2_improved,run_008,2026-09-05T15:42:00.000,27720,True,True,43,1611,39.3,77.4,False,False,3.49,15.5,idle,0,True,4,0,16.3,2584,1,False,,764
exp_v2_improved,run_008,2026-09-05T15:43:00.000,27780,True,True,35.5,1605,39.2,78.1,False,False,3.46,16,listening,0,True,4.1,0,18.9,2588,1,False,,765
exp_v2_improved,run_008,2026-09-05T15:44:00.000,27840,True,True,48.4,1616,39.5,80.1,False,False,3.48,15.7,idle,0,True,5.3,0,11.4,2587,1,False,,766
exp_v2_improved,run_008,2026-09-05T15:45:00.000,27900,True,True,40.7,1608,39.3,78.6,False,False,3.55,16,idle,0,True,8.5,0,13.6,2593,1,False,,767
exp_v2_improved,run_008,2026-09-05T15:46:00.000,27960,True,True,63.9,1611,39.3,77.8,False,False,3.54,15.9,idle,0,True,10.8,0,17.6,2595,1,False,,768
exp_v2_improved,run_008,2026-09-05T15:47:00.000,28020,True,True,39.7,1624,39.7,75.5,False,False,3.73,15.9,listening,0,True,6.9,0,15.1,2593,1,False,,769
exp_v2_improved,run_008,2026-09-05T15:48:00.000,28080,True,True,37.4,1607,39.2,80.3,False,False,3.48,15.6,listening,0,True,136,0,17.2,2595,1,False,,770
exp_v2_improved,run_008,2026-09-05T15:49:00.000,28140,True,True,36.1,1621,39.6,77.5,False,False,3.55,15.7,listening,0,True,5.5,0,11,2593,1,False,,771
exp_v2_improved,run_008,2026-09-05T15:50:00.000,28200,True,True,45.8,1603,39.1,79,False,False,3.52,15.7,idle,0,True,8,0,15.7,2588,1,False,,772
exp_v2_improved,run_008,2026-09-05T15:51:00.000,28260,True,True,43.6,1615,39.4,83.4,False,False,3.46,15.6,listening,0,True,6.3,0,19.1,2594,1,False,,773
exp_v2_improved,run_008,2026-09-05T15:52:00.000,28320,True,True,40.6,1613,39.4,76.9,False,False,3.59,15.3,idle,0,True,7.1,0,14.6,2592,1,False,,774
exp_v2_improved,run_008,2026-09-05T15:53:00.000,28380,True,True,45.9,1616,39.5,77.8,False,False,3.5,15.9,listening,0,True,2.9,0,14.4,2590,1,False,,775
exp_v2_improved,run_008,2026-09-05T15:54:00.000,28440,True,True,42,1623,39.6,82.6,False,False,3.52,16,idle,0,True,8.3,0,19.1,2590,1,False,,776
exp_v2_improved,run_008,2026-09-05T15:55:00.000,28500,True,True,49.4,1617,39.5,79.4,False,False,3.33,15.3,listening,0,True,5,0,11.6,2593,1,False,,777
exp_v2_improved,run_008,2026-09-05T15:56:00.000,28560,True,True,41.9,1614,39.4,78.3,False,False,3.41,15.9,idle,0,True,6,0,22.8,2591,1,False,,778
exp_v2_improved,run_008,2026-09-05T15:57:00.000,28620,True,True,43.2,1613,39.4,80,False,False,3.59,16,listening,1,True,12.9,0,13.9,2593,1,False,,779
exp_v2_improved,run_008,2026-09-05T15:58:00.000,28680,True,True,46.7,1609,39.3,79.9,False,False,3.66,15.3,idle,0,True,7.4,0,18.7,2597,1,False,,780
exp_v2_improved,run_008,2026-09-05T15:59:00.000,28740,True,True,38.5,1620,39.6,81.5,False,False,3.45,15.4,idle,0,True,4.4,0,12.4,2592,1,False,,781
